日時,投手名,球速,球種,コース,カウント,打者左右,結果,モーション,牽制,打球方向
2025-08-18 16:53:38,一宮愛,,ストレート,外角真ん中,1S ,右,9フライ, , ,ライト
2025-08-18 16:53:52,一宮愛,,スライダー,外角真ん中,0,左,ボール, , ,なし
2025-08-18 16:54:01,一宮愛,,ストレート,真ん中高め,1B ,左,ボール, , ,なし
2025-08-18 16:54:13,一宮愛,,ストレート,外角真ん中,2B ,左,ストライク, , ,なし
2025-08-18 16:54:26,一宮愛,,ストレート,外角真ん中,2B1S ,左,ストライク, , ,なし
2025-08-18 16:54:38,一宮愛,,カーブ,外角低め,2B2S ,左,ボール, , ,なし
2025-08-18 16:55:03,一宮愛,,ストレート,真ん中低め,3B2S ,左,9ライナー, , ,ライト
2025-08-18 16:55:38,一宮愛,,カーブ,内角真ん中,0,左,死球, , ,なし
2025-08-18 16:56:06,一宮愛,,ストレート,真ん中低め,0,左,1バント, , ,なし
2025-08-18 16:56:30,一宮愛,,ストレート,真ん中,0,右,ストライク, , ,なし
2025-08-18 16:56:54,一宮愛,,ストレート,外角真ん中,1S ,右,ボール, , ,なし
2025-08-18 16:57:11,一宮愛,,カーブ,内角低め,1B1S,右,ボール, , ,なし
2025-08-18 16:57:29,一宮愛,,ストレート,外角真ん中,2B1S ,右,8フライ, , ,センター
2025-08-18 16:57:50,一宮愛,,ストレート,外角高め,0,右,ボール, , ,なし
2025-08-18 16:58:18,一宮愛,,ストレート,外角高め,0,右,ボール, , ,なし
2025-08-18 16:58:28,一宮愛,,スライダー,内角真ん中,1B ,右,ストライク, , ,なし
2025-08-18 16:58:38,一宮愛,,カーブ,真ん中低め,1B1S,右,ファール, , ,なし
2025-08-18 16:58:55,一宮愛,,カーブ,外角真ん中,1B2S ,右,空三振, , ,なし
2025-08-18 16:59:09,一宮愛,,ストレート,真ん中,0,右,ストライク, , ,なし
2025-08-18 16:59:19,一宮愛,,カーブ,真ん中低め,1S ,右,ボール, , ,なし
2025-08-18 16:59:30,一宮愛,,ストレート,内角低め,1B1S,右,ボール, , ,なし
2025-08-18 16:59:47,一宮愛,,ストレート,内角低め,2B1S ,右,ストライク, , ,なし
2025-08-18 17:00:12,一宮愛,,チェンジアップ,外角低め,2B2S ,右,ボール, , ,なし
2025-08-18 17:00:34,一宮愛,,ストレート,真ん中低め,3B2S ,右,四球, , ,なし
2025-08-18 17:00:46,一宮愛,,ストレート,内角真ん中,0,右,ボール, , ,なし
2025-08-18 17:00:54,一宮愛,,スライダー,内角真ん中,1B ,右,ストライク, , ,なし
2025-08-18 17:01:17,一宮愛,,ストレート,真ん中高め,1B1S,右,6ゴロ, , ,ショート
2025-08-18 17:02:05,一宮愛,,ストレート,外角高め,0,右,ストライク, , ,なし
2025-08-18 17:02:19,一宮愛,,カーブ,外角真ん中,1S ,右,7フライ, , ,レフト
2025-08-18 17:02:35,一宮愛,,カーブ,真ん中,0,右,ストライク, , ,なし
2025-08-18 17:02:49,一宮愛,,カーブ,真ん中低め,1S ,右,5ゴロ, , ,サード
2025-08-18 17:03:07,一宮愛,,ストレート,外角高め,0,左,ボール, , ,なし
2025-08-18 17:03:18,一宮愛,,カーブ,外角低め,1B ,左,ボール, , ,なし
2025-08-18 17:03:26,一宮愛,,ストレート,真ん中低め,2B ,左,ストライク, , ,なし
2025-08-18 17:03:36,一宮愛,,ストレート,内角低め,2B1S ,左,ボール, , ,なし
2025-08-18 17:03:52,一宮愛,,ストレート,外角低め,3B1S ,左,四球, , ,なし
2025-08-18 17:04:08,一宮愛,,ストレート,真ん中,0,左,ストライク, , ,なし
2025-08-18 17:04:25,一宮愛,,カーブ,真ん中低め,1S ,左,ボール, , ,なし
2025-08-18 17:04:39,一宮愛,,カーブ,外角低め,1B1S,左,ボール, , ,なし
2025-08-18 17:04:58,一宮愛,,ストレート,外角真ん中,2B1S ,左,4ゴロ, , ,セカンド
