日時,投手名,球速,球種,コース,カウント,打者左右,結果,モーション,牽制,打球方向
2025-08-06 09:53:50,隅田百夏,,ストレート,外角真ん中,1B ,右,ボール, , ,なし
2025-08-06 09:54:03,隅田百夏,,カーブ,外角低め,2B ,右,ボール, , ,なし
2025-08-06 09:54:22,隅田百夏,,ストレート,外角真ん中,3B ,右,ストライク, , ,なし
2025-08-06 09:54:46,隅田百夏,,ストレート,真ん中,3B1S ,右,7ヒット, , ,レフト
2025-08-06 09:55:46,隅田百夏,,ストレート,外角真ん中,0 ,左,ストライク, , ,なし
2025-08-06 09:56:30,隅田百夏,,スライダー,真ん中高め,1S ,左,ボール, , ,なし
2025-08-06 09:57:04,隅田百夏,,ストレート,真ん中,1B1S,左,ストライク, , ,なし
2025-08-06 09:57:25,隅田百夏,,ストレート,内角真ん中,1B2S ,左,ファール, , ,なし
2025-08-06 09:58:01,隅田百夏,,チェンジアップ,外角真ん中,1B2S ,左,7ヒット, , ,レフト
2025-08-06 09:59:43,隅田百夏,,ストレート,真ん中,0 ,左,5フライ, , ,サード
2025-08-15 17:00:49,隅田百夏,,ストレート,外角真ん中,0,左,ストライク, , ,なし
2025-08-15 17:01:06,隅田百夏,,ストレート,外角高め,1S ,左,6フライ, , ,ショート
2025-08-15 17:01:19,隅田百夏,,ストレート,外角高め,0,右,ストライク, , ,なし
2025-08-15 17:01:33,隅田百夏,,カーブ,真ん中,1S ,右,6フライ, , ,ショート
