日時,投手名,球速,球種,コース,カウント,打者左右,結果,モーション,牽制,打球方向
2025-08-11 17:09:43,細川美彩輝,,ストレート,内角真ん中,1S ,右,ストライク, , ,なし
2025-08-11 17:09:51,細川美彩輝,,ストレート,外角真ん中,2S ,右,ファール, , ,なし
2025-08-11 17:10:03,細川美彩輝,,スライダー,外角低め,2S ,右,ボール, , ,なし
2025-08-11 17:10:18,細川美彩輝,,ストレート,外角高め,1B2S ,右,ボール, , ,なし
2025-08-11 17:10:27,細川美彩輝,,チェンジアップ,内角高め,2B2S ,右,ファール, , ,なし
2025-08-11 17:10:36,細川美彩輝,,ストレート,外角低め,2B2S ,右,ボール, , ,なし
2025-08-11 17:10:50,細川美彩輝,,チェンジアップ,内角低め,3B2S ,右,6ゴロ, , ,ショート
2025-08-11 17:11:01,細川美彩輝,,チェンジアップ,真ん中低め,0,右,ストライク, , ,なし
2025-08-11 17:11:16,細川美彩輝,,スライダー,内角真ん中,1S ,右,7ヒット, , ,レフト
2025-08-11 17:11:32,細川美彩輝,,ストレート,外角高め,0,左,92B , , ,右中間
2025-08-11 17:11:42,細川美彩輝,,ストレート,外角低め,0,右,ボール, , ,なし
2025-08-11 17:11:50,細川美彩輝,,チェンジアップ,内角真ん中,1B ,右,ファール, , ,なし
2025-08-11 17:12:04,細川美彩輝,,ストレート,真ん中,1B1S,右,72B , , ,レフト
2025-08-11 17:12:15,細川美彩輝,,スライダー,外角低め,0,右,ボール, , ,なし
2025-08-11 17:12:24,細川美彩輝,,ストレート,外角低め,1B ,右,ボール, , ,なし
2025-08-11 17:12:32,細川美彩輝,,チェンジアップ,外角真ん中,2B ,右,ストライク, , ,なし
2025-08-11 17:12:45,細川美彩輝,,スライダー,外角低め,2B1S ,右,ボール, , ,なし
2025-08-11 17:13:11,細川美彩輝,,スライダー,外角真ん中,3B1S ,右,ストライク, , ,なし
2025-08-11 17:13:26,細川美彩輝,,チェンジアップ,内角真ん中,3B2S ,右,5ゴロ, , ,サード
2025-08-11 17:13:42,細川美彩輝,,チェンジアップ,内角真ん中,0,右,8フライ, , ,センター
2025-08-11 17:13:52,細川美彩輝,,チェンジアップ,外角低め,0,右,ボール, , ,なし
2025-08-11 17:14:01,細川美彩輝,,チェンジアップ,真ん中低め,1B ,右,ボール, , ,なし
2025-08-11 17:14:13,細川美彩輝,,ストレート,外角高め,2B ,右,6ゴロ, , ,ショート
2025-08-16 14:14:16,細川美彩輝,,チェンジアップ,真ん中低め,0,右,ボール, , ,なし
2025-08-16 14:14:21,細川美彩輝,,ストレート,外角真ん中,1B ,右,ストライク, , ,なし
2025-08-16 14:14:32,細川美彩輝,,ストレート,外角低め,1B1S,右,ボール, , ,なし
2025-08-16 14:14:44,細川美彩輝,,カーブ,外角真ん中,2B1S ,右,1ゴロ, , ,なし
2025-08-16 14:14:50,細川美彩輝,,スライダー,内角真ん中,0,右,ストライク, , ,なし
2025-08-16 14:15:02,細川美彩輝,,スライダー,真ん中,1S ,右,7フライ, , ,レフト
2025-08-16 14:15:11,細川美彩輝,,ストレート,外角低め,0,右,ボール, , ,なし
2025-08-16 14:15:17,細川美彩輝,,ストレート,真ん中高め,1B ,右,ボール, , ,なし
2025-08-16 14:15:22,細川美彩輝,,ストレート,真ん中,2B ,右,ストライク, , ,なし
2025-08-16 14:15:31,細川美彩輝,,ストレート,外角真ん中,2B1S ,右,ファール, , ,なし
2025-08-16 14:15:41,細川美彩輝,,チェンジアップ,真ん中低め,2B2S ,右,ボール, , ,なし
2025-08-16 14:15:50,細川美彩輝,,ストレート,内角真ん中,3B2S ,右,ファール, , ,なし
2025-08-16 14:16:02,細川美彩輝,,スライダー,真ん中,3B2S ,右,4フライ, , ,セカンド
2025-08-16 14:34:37,細川美彩輝,,スライダー,外角真ん中,0,右,8ヒット, , ,センター
2025-08-16 14:34:49,細川美彩輝,,ストレート,内角低め,0,右,ストライク, , ,なし
2025-08-16 14:35:02,細川美彩輝,,チェンジアップ,真ん中,1S ,右,1バント, , ,なし
2025-08-16 14:35:15,細川美彩輝,,ストレート,外角高め,0,右,8ライナー, , ,センター
2025-08-16 14:35:25,細川美彩輝,,カーブ,真ん中,0,左,92B , , ,ライト
2025-08-16 20:53:34,細川美彩輝,,カーブ,外角真ん中,0,右,ストライク, , ,なし
2025-08-16 20:53:41,細川美彩輝,,ストレート,真ん中高め,1S ,右,ボール, , ,なし
2025-08-16 20:53:49,細川美彩輝,,スライダー,内角高め,1B1S,右,ボール, , ,なし
2025-08-16 20:53:55,細川美彩輝,,ストレート,外角低め,2B1S ,右,ボール, , ,なし
2025-08-16 20:54:07,細川美彩輝,,ストレート,真ん中,3B1S ,右,ストライク, , ,なし
2025-08-16 20:54:17,細川美彩輝,,ストレート,真ん中高め,3B2S ,右,3フライ, , ,ファースト
2025-08-16 20:54:31,細川美彩輝,,カーブ,真ん中,0,右,ストライク, , ,なし
2025-08-16 20:54:41,細川美彩輝,,スライダー,外角低め,1S ,右,ボール, , ,なし
2025-08-16 20:54:56,細川美彩輝,,ストレート,外角低め,1B1S,右,ボール, , ,なし
2025-08-16 20:55:03,細川美彩輝,,カーブ,真ん中低め,2B1S ,右,ボール, , ,なし
2025-08-16 20:55:09,細川美彩輝,,ストレート,真ん中高め,3B1S ,右,四球, , ,なし
2025-08-16 20:55:17,細川美彩輝,,ストレート,真ん中,0,右,ストライク, , ,なし
2025-08-16 20:55:22,細川美彩輝,,スライダー,真ん中,1S ,右,ストライク, , ,なし
2025-08-16 20:55:30,細川美彩輝,,ストレート,外角低め,2S ,右,ボール, , ,なし
2025-08-16 20:55:39,細川美彩輝,,チェンジアップ,内角低め,1B2S ,右,空三振, , ,なし
2025-08-16 20:55:54,細川美彩輝,,スライダー,外角高め,0,左,ボール, , ,なし
2025-08-16 20:56:01,細川美彩輝,,スライダー,内角真ん中,1B ,左,ストライク, , ,なし
2025-08-16 20:56:08,細川美彩輝,,チェンジアップ,真ん中,1B1S,左,ストライク, , ,なし
2025-08-16 20:56:21,細川美彩輝,,ストレート,真ん中高め,1B2S ,左,ボール, , ,なし
2025-08-16 20:56:31,細川美彩輝,,チェンジアップ,外角真ん中,2B2S ,左,7フライ, , ,レフト
2025-08-16 20:56:41,細川美彩輝,,カーブ,真ん中高め,0,右,ストライク, , ,なし
2025-08-16 20:56:48,細川美彩輝,,カーブ,外角高め,1S ,右,ボール, , ,なし
2025-08-16 20:56:54,細川美彩輝,,ストレート,外角低め,1B1S,右,ボール, , ,なし
2025-08-16 20:57:04,細川美彩輝,,ストレート,内角低め,2B1S ,右,ストライク, , ,なし
2025-08-16 20:57:21,細川美彩輝,,チェンジアップ,外角低め,2B2S ,右,ボール, , ,なし
2025-08-16 20:57:29,細川美彩輝,,ストレート,外角真ん中,3B2S ,右,9フライ, , ,ライト
2025-08-16 20:57:40,細川美彩輝,,カーブ,外角高め,0,左,ボール, , ,なし
2025-08-16 20:57:46,細川美彩輝,,ストレート,外角真ん中,1B ,左,ストライク, , ,なし
2025-08-16 20:57:53,細川美彩輝,,スライダー,真ん中,1B1S,左,ファール, , ,なし
2025-08-16 20:58:04,細川美彩輝,,チェンジアップ,外角低め,1B2S ,左,ファール, , ,なし
2025-08-16 20:58:13,細川美彩輝,,カーブ,外角高め,1B2S ,左,ボール, , ,なし
2025-08-16 20:58:26,細川美彩輝,,ストレート,内角高め,1B2S ,左,ファール, , ,なし
2025-08-16 20:58:36,細川美彩輝,,ストレート,外角高め,1B2S ,左,ボール, , ,なし
2025-08-16 20:58:52,細川美彩輝,,チェンジアップ,外角低め,3B2S ,左,ファール, , ,なし
2025-08-16 20:58:59,細川美彩輝,,ストレート,真ん中低め,3B2S ,左,四球, , ,なし
2025-08-16 20:59:14,細川美彩輝,,ストレート,真ん中高め,0,右,ボール, , ,なし
2025-08-16 20:59:23,細川美彩輝,,スライダー,真ん中低め,1B ,右,ボール, , ,なし
2025-08-16 20:59:32,細川美彩輝,,スライダー,内角低め,2B ,右,ストライク, , ,なし
2025-08-16 20:59:40,細川美彩輝,,ストレート,内角高め,2B1S ,右,死球, , ,なし
2025-08-16 20:59:53,細川美彩輝,,ストレート,外角高め,0,右,4ゴロ, , ,セカンド
2025-08-16 21:00:02,細川美彩輝,,チェンジアップ,真ん中低め,0,左,ボール, , ,なし
2025-08-16 21:00:09,細川美彩輝,,カーブ,内角低め,1B ,左,ボール, , ,なし
2025-08-16 21:00:15,細川美彩輝,,ストレート,真ん中低め,2B ,左,ボール, , ,なし
2025-08-16 21:00:22,細川美彩輝,,ストレート,真ん中高め,3B ,左,四球, , ,なし
2025-08-16 21:00:31,細川美彩輝,,ストレート,外角真ん中,0,右,ストライク, , ,なし
2025-08-16 21:00:38,細川美彩輝,,スライダー,真ん中,1S ,右,ストライク, , ,なし
2025-08-16 21:00:52,細川美彩輝,,ストレート,外角真ん中,2S ,右,7ヒット, , ,レフト
2025-08-16 21:01:13,細川美彩輝,,カーブ,真ん中高め,0,右,ボール, , ,なし
2025-08-16 21:01:19,細川美彩輝,,ストレート,外角低め,1B ,右,ストライク, , ,なし
2025-08-16 21:01:25,細川美彩輝,,ストレート,外角低め,1B1S,右,ボール, , ,なし
2025-08-16 21:01:34,細川美彩輝,,スライダー,外角低め,1B2S ,右,5ゴロ, , ,サード
2025-08-16 21:01:44,細川美彩輝,,チェンジアップ,真ん中低め,0,右,ボール, , ,なし
2025-08-16 21:01:52,細川美彩輝,,ストレート,真ん中高め,1B ,右,ボール, , ,なし
2025-08-16 21:02:01,細川美彩輝,,ストレート,真ん中,2B ,右,スイング, , ,なし
2025-08-16 21:02:23,細川美彩輝,,ストレート,真ん中,2B1S ,右,ファール, , ,なし
2025-08-16 21:02:32,細川美彩輝,,ストレート,真ん中高め,2B2S ,右,ファール, , ,なし
2025-08-16 21:02:40,細川美彩輝,,チェンジアップ,外角真ん中,2B2S ,右,ボール, , ,なし
2025-08-16 21:02:53,細川美彩輝,,ストレート,外角真ん中,3B2S ,右,4ヒット, , ,セカンド
2025-08-16 21:03:02,細川美彩輝,,ストレート,真ん中低め,0,右,ボール, , ,なし
2025-08-16 21:03:10,細川美彩輝,,カーブ,内角高め,1B ,右,ボール, , ,なし
2025-08-16 21:03:16,細川美彩輝,,ストレート,真ん中高め,2B ,右,ボール, , ,なし
2025-08-16 21:03:25,細川美彩輝,,ストレート,真ん中,3B ,右,ストライク, , ,なし
2025-08-16 21:03:35,細川美彩輝,,スライダー,真ん中,3B1S ,右,ファール, , ,なし
2025-08-16 21:03:43,細川美彩輝,,スライダー,真ん中高め,3B2S ,右,ファール, , ,なし
2025-08-16 21:03:53,細川美彩輝,,ストレート,真ん中高め,3B2S ,右,6フライ, , ,ショート
2025-08-16 21:34:36,細川美彩輝,,ストレート,外角真ん中,0,左,ボール, , ,なし
2025-08-16 21:34:42,細川美彩輝,,ストレート,真ん中,1B ,左,ファール, , ,なし
2025-08-16 21:34:57,細川美彩輝,,チェンジアップ,外角低め,1B1S,左,73B , , ,左中間
2025-08-16 21:35:02,細川美彩輝,,ストレート,真ん中,0,左,ストライク, , ,なし
2025-08-16 21:35:10,細川美彩輝,,スライダー,内角低め,1S ,左,ファール, , ,なし
2025-08-16 21:35:19,細川美彩輝,,スライダー,真ん中低め,2S ,左,ファール, , ,なし
2025-08-16 21:35:25,細川美彩輝,,ストレート,内角真ん中,2S ,左,ファール, , ,なし
2025-08-16 21:35:31,細川美彩輝,,ストレート,真ん中低め,2S ,左,空三振, , ,なし
2025-08-16 21:35:40,細川美彩輝,,ストレート,内角真ん中,0,右,ファール, , ,なし
2025-08-16 21:35:50,細川美彩輝,,ストレート,内角低め,1S ,右,6ゴロ, , ,ショート
2025-08-16 21:35:57,細川美彩輝,,カーブ,真ん中高め,0,右,ファール, , ,なし
2025-08-16 21:36:06,細川美彩輝,,ストレート,真ん中,1S ,右,8フライ, , ,センター
2025-08-16 21:36:15,細川美彩輝,,スライダー,外角低め,0,右,ボール, , ,なし
2025-08-16 21:36:20,細川美彩輝,,ストレート,内角低め,1B ,右,ストライク, , ,なし
2025-08-16 21:36:28,細川美彩輝,,チェンジアップ,真ん中低め,1B1S,右,ボール, , ,なし
2025-08-16 21:36:41,細川美彩輝,,ストレート,真ん中高め,2B1S ,右,4ゴロ, , ,セカンド
