日時,投手名,球速,球種,コース,カウント,打者左右,結果,モーション,牽制,打球方向
2025-08-05 22:23:29,柏崎咲和,,ストレート,外角真ん中,1B2S ,右,9フライ, , ,ライト
2025-08-05 22:28:09,柏崎咲和,,ストレート,内角高め,0 ,左,ボール, , ,なし
2025-08-05 22:28:25,柏崎咲和,,ストレート,真ん中,1B ,左,ストライク, , ,なし
2025-08-05 22:28:46,柏崎咲和,,ストレート,外角高め,1B1S,左,ボール, , ,なし
2025-08-05 22:28:58,柏崎咲和,,スライダー,真ん中高め,2B1S ,左,ボール, , ,なし
2025-08-05 22:29:13,柏崎咲和,,ストレート,外角高め,3B1S ,左,四球, , ,なし
2025-08-05 22:29:49,柏崎咲和,,ストレート,内角真ん中,0 ,左,3バント, , ,ファースト
2025-08-05 22:30:10,柏崎咲和,,カーブ,真ん中,0 ,右,ストライク, , ,なし
2025-08-05 22:30:27,柏崎咲和,,ストレート,外角高め,1S ,右,ボール, , ,なし
2025-08-05 22:30:53,柏崎咲和,,ストレート,真ん中,1B1S,右,6ゴロ, , ,ショート
2025-08-05 22:31:14,柏崎咲和,,ストレート,外角低め,0 ,右,ボール, , ,なし
2025-08-05 22:31:32,柏崎咲和,,ストレート,真ん中,1B ,右,ストライク, , ,なし
2025-08-05 22:31:53,柏崎咲和,,カーブ,真ん中低め,1B1S,右,ボール, , ,なし
2025-08-05 22:32:12,柏崎咲和,,ストレート,真ん中高め,2B1S ,右,ボール, , ,なし
2025-08-05 22:32:48,柏崎咲和,,ストレート,真ん中,3B1S ,右,93B , , ,右中間
2025-08-05 22:33:22,柏崎咲和,,ストレート,真ん中高め,0 ,右,ストライク, , ,なし
2025-08-05 22:33:42,柏崎咲和,,スライダー,外角高め,1S ,右,ボール, , ,なし
2025-08-05 22:33:58,柏崎咲和,,カーブ,外角高め,1B1S,右,ボール, , ,なし
2025-08-05 22:34:21,柏崎咲和,,ストレート,内角高め,2B1S ,右,ボール, , ,なし
2025-08-05 22:34:46,柏崎咲和,,ストレート,真ん中低め,3B1S ,右,8フライ, , ,センター
2025-08-05 22:43:08,柏崎咲和,,ストレート,内角真ん中,0 ,右,ストライク, , ,なし
2025-08-05 22:43:23,柏崎咲和,,スライダー,内角真ん中,1S ,右,ファール, , ,なし
2025-08-05 22:43:49,柏崎咲和,,ストレート,真ん中高め,2S ,右,ファール, , ,なし
2025-08-05 22:44:11,柏崎咲和,,チェンジアップ,真ん中低め,2S ,右,ボール, , ,なし
2025-08-05 22:44:35,柏崎咲和,,ストレート,真ん中低め,1B2S ,右,5フライ, , ,サード
2025-08-05 22:44:55,柏崎咲和,,カーブ,真ん中低め,0 ,右,ストライク, , ,なし
2025-08-05 22:45:11,柏崎咲和,,スライダー,真ん中低め,1S ,右,7ヒット, , ,レフト
2025-08-05 22:45:34,柏崎咲和,,ストレート,真ん中,0 ,左,ファール, , ,なし
2025-08-05 22:45:56,柏崎咲和,,ストレート,真ん中高め,1S ,左,ボール, , ,なし
2025-08-05 22:46:19,柏崎咲和,,カーブ,内角真ん中,1B1S,左,ストライク, , ,なし
2025-08-05 22:46:42,柏崎咲和,,ストレート,真ん中低め,1B2S ,左,ボール, , ,なし
2025-08-05 22:46:59,柏崎咲和,,スライダー,内角低め,2B2S ,左,ファール, , ,なし
2025-08-05 22:47:14,柏崎咲和,,カーブ,外角高め,2B2S ,左,ボール, , ,なし
2025-08-05 22:47:36,柏崎咲和,,ストレート,真ん中,3B2S ,左,ファール, , ,なし
2025-08-05 22:47:55,柏崎咲和,,ストレート,真ん中,3B2S ,左,6フライ, , ,ショート
2025-08-05 22:48:13,柏崎咲和,,カーブ,真ん中高め,0 ,右,ボール, , ,なし
2025-08-05 22:48:28,柏崎咲和,,カーブ,真ん中高め,1B ,右,ボール, , ,なし
2025-08-05 22:48:52,柏崎咲和,,ストレート,内角低め,2B ,右,ストライク, , ,なし
2025-08-05 22:49:12,柏崎咲和,,ストレート,外角高め,2B1S ,右,ファール, , ,なし
2025-08-05 22:49:37,柏崎咲和,,ストレート,内角高め,2B2S ,右,6フライ, , ,ショート
2025-08-05 22:58:47,柏崎咲和,,カーブ,真ん中低め,0 ,左,ストライク, , ,なし
2025-08-05 22:58:56,柏崎咲和,,ストレート,真ん中低め,1S ,左,ストライク, , ,なし
2025-08-05 22:59:16,柏崎咲和,,スライダー,真ん中低め,2S ,左,ボール, , ,なし
2025-08-05 22:59:41,柏崎咲和,,ストレート,内角低め,1B2S ,左,7フライ, , ,レフト
2025-08-05 22:59:58,柏崎咲和,,スライダー,外角低め,0 ,左,ストライク, , ,なし
2025-08-05 23:00:10,柏崎咲和,,ストレート,外角真ん中,1S ,左,ストライク, , ,なし
2025-08-05 23:00:27,柏崎咲和,,ストレート,外角低め,2S ,左,ボール, , ,なし
2025-08-05 23:00:47,柏崎咲和,,スライダー,真ん中低め,1B2S ,左,6ゴロ, , ,ショート
2025-08-05 23:01:11,柏崎咲和,,カーブ,真ん中高め,0 ,右,ボール, , ,なし
2025-08-05 23:01:20,柏崎咲和,,ストレート,内角高め,1B ,右,ボール, , ,なし
2025-08-05 23:01:34,柏崎咲和,,ストレート,真ん中,2B ,右,ストライク, , ,なし
2025-08-05 23:01:50,柏崎咲和,,スライダー,真ん中高め,2B1S ,右,ボール, , ,なし
2025-08-05 23:02:18,柏崎咲和,,ストレート,真ん中,3B1S ,右,3フライ, , ,ファースト
