日時,投手名,球速,球種,コース,カウント,打者左右,結果,モーション,牽制,打球方向
2025-08-06 15:13:26,松崎環奈,,ストレート,外角高め,1B1S,右,ボール, , ,なし
2025-08-06 15:13:45,松崎環奈,,ストレート,真ん中高め,2B1S ,右,ボール, , ,なし
2025-08-06 15:13:59,松崎環奈,,ストレート,真ん中高め,3B1S ,右,1フライ, , ,なし
2025-08-06 15:14:31,松崎環奈,,スライダー,真ん中低め,0 ,左,ボール, , ,なし
2025-08-06 15:14:44,松崎環奈,,ストレート,外角低め,1B ,左,ボール, , ,なし
2025-08-06 15:15:06,松崎環奈,,スライダー,真ん中低め,2B ,左,ボール, , ,なし
2025-08-06 15:15:28,松崎環奈,,ストレート,真ん中高め,3B ,左,8フライ, , ,センター
2025-08-06 15:16:04,松崎環奈,,ストレート,真ん中,0 ,右,9ヒット, , ,右中間
2025-08-06 15:32:42,松崎環奈,,ストレート,外角真ん中,0 ,右,ストライク, , ,なし
2025-08-06 15:33:04,松崎環奈,,ストレート,内角真ん中,1S ,右,ボール, , ,なし
2025-08-06 15:33:14,松崎環奈,,ストレート,外角低め,1B1S,右,ストライク, , ,なし
2025-08-06 15:33:42,松崎環奈,,ストレート,真ん中,1B2S ,右,9ライナー, , ,ライト
2025-08-06 15:34:01,松崎環奈,,スライダー,外角真ん中,0 ,右,ボール, , ,なし
2025-08-06 15:34:18,松崎環奈,,ストレート,真ん中高め,1S ,右,ボール, , ,なし
2025-08-06 15:34:28,松崎環奈,,ストレート,真ん中高め,2B ,右,ボール, , ,なし
2025-08-06 15:34:46,松崎環奈,,スライダー,真ん中,2B1S ,右,ストライク, , ,なし
2025-08-06 15:35:00,松崎環奈,,ストレート,真ん中高め,2B2S ,右,ボール, , ,なし
2025-08-06 15:35:28,松崎環奈,,ストレート,内角低め,3B2S ,右,ファール, , ,なし
2025-08-06 15:36:42,松崎環奈,,ストレート,内角真ん中,3B2S ,右,7ヒット, , ,レフト
2025-08-06 15:37:51,松崎環奈,,ストレート,内角真ん中,0 ,左,ファール, , ,なし
